,date,team,goals,xg,pass_success_rate,possession,tot_duels_win_rate,sobotr,cornwsr,fkwsr,pen_conversion_rate,acc_cross_rate,succ_for_passes_rate,succ_back_passes_rate,succ_lat_passes_rate,succ_long_passes_rate,succ_fin_third_passes_rate,succ_prog_passes_rate,succ_smart_passes_rate,succ_throw_ins_rate,mean_shot_dist,mean_pass_len,ppda,passes_per_minute,goal_conversion_rate,touches_in_box_per_minute,recoveries_per_minute,shots_on_target_rate
588,9/6/22, Ohio State Buckeyes,2,2.38,83.52,65.47,43.7,62.5,20.0,0.0,0,38.46,76.0,91.8,88.24,67.35,86.21,76.84,33.33,92.59,17.85,19.58,6.38,4.628865979381444,0.09523809523809523,0.21649484536082475,1.041237113402062,0.3333333333333333
589,9/2/22, Ohio State Buckeyes,1,2.16,74.62,53.18,52.46,0.0,40.0,0.0,100,25.0,66.27,94.03,78.99,47.95,64.62,64.58,100.0,84.62,15.12,21.39,8.54,3.9797979797979797,0.1,0.1717171717171717,1.1414141414141414,0.3
590,8/29/22, Ohio State Buckeyes,3,4.65,81.22,56.92,50.52,60.0,33.33,25.0,0,23.53,73.08,90.91,87.43,52.78,70.67,82.61,33.33,93.55,15.63,21.22,5.93,4.29126213592233,0.15,0.30097087378640774,0.8252427184466019,0.7
591,8/26/22, Ohio State Buckeyes,1,0.97,79.56,52.94,43.71,75.0,33.33,25.0,0,27.27,65.75,93.44,92.31,61.29,55.22,79.17,0.0,89.19,18.93,20.23,7.4,3.62,0.09090909090909091,0.12,0.94,0.6363636363636364
592,11/13/22, Rutgers Scarlet Knights,3,2.48,78.36,46.24,54.11,25.0,100.0,100.0,0,58.33,65.63,93.1,87.2,38.33,62.0,60.24,100.0,68.18,16.04,19.99,11.72,4.144329896907217,0.2,0.21649484536082475,0.9587628865979382,0.4666666666666667
593,11/10/22, Rutgers Scarlet Knights,2,1.5,76.92,45.52,43.65,0.0,33.33,100.0,0,58.33,65.63,88.33,88.81,57.14,62.5,52.63,0.0,85.71,14.35,20.26,10.25,3.81651376146789,0.18181818181818182,0.1559633027522936,0.9541284403669725,0.2727272727272727
594,11/5/22, Rutgers Scarlet Knights,0,1.5,82.66,58.43,48.17,0.0,40.0,0.0,0,29.41,71.55,93.67,92.88,52.94,76.0,72.41,45.45,93.55,17.9,21.36,7.3,5.483606557377049,0.0,0.21311475409836064,1.0327868852459017,0.3125
595,10/29/22, Rutgers Scarlet Knights,0,2.74,79.62,46.2,50.21,14.29,25.0,200.0,0,56.25,68.97,92.0,88.89,44.0,73.68,71.43,0.0,84.0,17.46,18.55,7.1,3.6930693069306932,0.0,0.25742574257425743,0.9405940594059405,0.2631578947368421
596,10/26/22, Rutgers Scarlet Knights,2,0.93,85.53,46.66,46.46,50.0,25.0,0.0,0,27.27,77.07,95.0,91.53,46.94,76.09,64.2,25.0,100.0,18.91,18.65,9.26,4.171171171171171,0.2,0.09009009009009009,0.7747747747747747,0.5
597,10/22/22, Rutgers Scarlet Knights,2,1.17,79.82,53.43,48.88,100.0,0.0,0.0,0,36.36,61.94,93.62,90.96,47.06,51.92,70.42,72.73,94.12,15.3,21.42,6.62,4.121495327102804,0.2857142857142857,0.205607476635514,0.8037383177570093,0.7142857142857143
598,10/16/22, Rutgers Scarlet Knights,3,2.63,80.27,55.85,53.88,0.0,60.0,0.0,0,35.71,72.14,94.03,86.44,40.74,65.67,71.43,50.0,92.0,15.58,18.72,9.44,5.12,0.15789473684210525,0.33,1.15,0.42105263157894735
599,10/13/22, Rutgers Scarlet Knights,2,1.87,87.77,73.87,46.7,20.0,0.0,0.0,100,36.36,77.67,95.0,93.56,48.89,69.86,79.57,28.57,96.15,17.8,19.44,6.42,7.231578947368421,0.15384615384615385,0.09473684210526316,0.9157894736842105,0.38461538461538464
600,10/9/22, Rutgers Scarlet Knights,2,1.15,76.89,47.53,52.27,33.33,50.0,0.0,0,35.71,63.74,90.57,89.13,46.43,60.0,64.0,50.0,95.65,18.23,21.07,9.89,4.116504854368932,0.2,0.1553398058252427,1.0,0.3
601,10/5/22, Rutgers Scarlet Knights,2,1.6,78.29,57.8,48.7,20.0,20.0,0.0,0,31.25,67.31,92.21,86.71,47.22,53.42,66.99,33.33,81.08,20.21,20.17,6.51,5.0,0.11764705882352941,0.11428571428571428,1.0761904761904761,0.23529411764705882
602,10/1/22, Rutgers Scarlet Knights,2,0.86,74.47,39.47,48.53,50.0,0.0,100.0,0,16.67,66.47,87.5,85.83,51.79,67.44,67.05,33.33,90.63,24.1,20.98,8.58,3.3873873873873874,0.18181818181818182,0.09009009009009009,0.954954954954955,0.5454545454545454
603,9/27/22, Rutgers Scarlet Knights,1,1.04,85.67,67.16,50.47,25.0,0.0,0.0,0,42.86,73.74,100.0,92.66,44.19,61.45,81.19,33.33,96.15,20.54,19.59,4.09,6.610526315789474,0.07142857142857142,0.15789473684210525,1.063157894736842,0.42857142857142855
604,9/24/22, Rutgers Scarlet Knights,2,1.28,83.51,53.58,43.82,25.0,100.0,0.0,0,9.09,71.43,94.59,89.95,47.69,66.07,67.0,50.0,100.0,17.53,20.86,10.0,5.264150943396227,0.18181818181818182,0.14150943396226415,0.8867924528301887,0.5454545454545454
605,9/18/22, Rutgers Scarlet Knights,4,3.18,83.65,55.04,42.39,36.36,33.33,0.0,0,27.27,72.44,93.1,92.27,54.39,70.37,74.29,33.33,80.0,19.12,19.07,8.22,4.281818181818182,0.16666666666666666,0.21818181818181817,0.8,0.3333333333333333
606,9/14/22, Rutgers Scarlet Knights,5,1.79,84.62,63.07,51.94,23.08,80.0,100.0,0,29.17,75.14,95.71,90.35,63.41,66.67,85.53,57.14,100.0,20.79,20.9,6.85,5.836734693877551,0.2,0.2653061224489796,0.9081632653061225,0.4
607,9/10/22, Rutgers Scarlet Knights,2,1.3,86.99,69.77,45.45,40.0,14.29,0.0,0,39.13,83.85,91.96,89.06,60.98,79.78,81.06,60.0,95.0,16.79,20.66,5.7,6.59047619047619,0.2,0.13333333333333333,0.9428571428571428,0.4
608,9/6/22, Rutgers Scarlet Knights,2,1.87,84.87,64.92,47.58,20.0,40.0,0.0,100,42.86,78.38,90.16,88.32,64.44,72.31,76.4,0.0,95.83,17.89,21.16,7.82,4.533333333333333,0.10526315789473684,0.26666666666666666,0.7714285714285715,0.21052631578947367
609,9/3/22, Rutgers Scarlet Knights,1,1.36,81.52,60.62,46.96,33.33,28.57,0.0,0,38.46,66.67,97.26,91.16,61.29,58.9,72.22,0.0,93.1,18.8,20.13,6.06,4.821782178217822,0.08333333333333333,0.1188118811881188,1.00990099009901,0.4166666666666667
610,8/29/22, Rutgers Scarlet Knights,1,0.84,77.08,41.39,49.34,100.0,33.33,0.0,0,75.0,67.41,95.56,78.33,37.29,40.0,58.57,0.0,83.33,15.77,22.37,10.86,3.0545454545454547,0.1111111111111111,0.12727272727272726,0.6545454545454545,0.4444444444444444
611,8/26/22, Rutgers Scarlet Knights,4,3.2,88.97,63.92,51.39,28.57,42.86,0.0,100,45.45,77.95,96.69,94.36,57.14,67.61,85.71,22.22,87.5,16.95,19.83,10.92,6.427184466019417,0.2,0.23300970873786409,0.8349514563106796,0.45
612,11/10/24, UCLA Bruins,1,1.81,85.78,58.15,44.17,33.33,0.0,0.0,0,23.53,67.74,97.59,93.9,40.38,66.1,65.69,0.0,80.95,16.25,20.96,8.63,5.462809917355372,0.125,0.11570247933884298,0.6694214876033058,0.5
613,11/7/24, UCLA Bruins,6,2.92,83.56,58.36,51.1,33.33,33.33,0.0,0,36.36,64.74,95.56,93.31,48.39,63.64,51.22,0.0,79.31,14.96,20.01,16.13,5.615384615384615,0.42857142857142855,0.19230769230769232,0.8365384615384616,0.6428571428571429
614,11/3/24, UCLA Bruins,0,0.93,85.95,65.28,46.4,66.67,40.0,0.0,0,36.84,72.2,95.19,93.18,45.45,77.63,66.67,0.0,96.88,18.84,20.33,10.78,6.179245283018868,0.0,0.16037735849056603,0.7264150943396226,0.5
615,10/26/24, UCLA Bruins,1,1.23,86.96,55.88,45.45,33.33,33.33,0.0,0,50.0,77.14,94.12,92.37,63.64,72.22,71.72,0.0,85.19,18.52,18.82,10.44,6.164948453608248,0.06666666666666667,0.20618556701030927,0.9175257731958762,0.3333333333333333
616,10/22/24, UCLA Bruins,1,0.91,80.68,41.77,47.72,100.0,50.0,0.0,0,27.78,66.67,93.02,90.64,48.84,54.55,72.58,0.0,75.0,15.7,21.2,15.35,4.3578947368421055,0.14285714285714285,0.21052631578947367,0.8526315789473684,0.5714285714285714
617,10/19/24, UCLA Bruins,3,1.38,81.62,45.58,48.83,0.0,0.0,0.0,100,54.55,64.63,95.45,89.36,52.83,74.29,66.3,0.0,93.75,19.34,20.82,17.6,5.0,0.3333333333333333,0.1414141414141414,0.8383838383838383,0.4444444444444444
618,10/12/24, UCLA Bruins,2,1.74,82.96,45.68,48.09,0.0,16.67,0.0,0,36.36,67.57,93.1,90.31,55.07,61.7,58.14,0.0,78.57,15.77,19.82,16.43,4.52,0.16666666666666666,0.27,0.98,0.3333333333333333
619,10/5/24, UCLA Bruins,2,1.24,83.52,52.57,49.55,0.0,20.0,0.0,0,25.0,74.32,91.76,86.49,48.89,72.92,67.05,0.0,78.95,16.38,17.8,11.6,5.2727272727272725,0.16666666666666666,0.24242424242424243,0.898989898989899,0.3333333333333333
620,9/28/24, UCLA Bruins,0,2.11,88.31,67.37,48.07,0.0,33.33,0.0,0,60.0,72.57,97.56,94.32,52.94,69.74,81.11,0.0,89.66,12.87,20.67,7.76,6.8061224489795915,0.0,0.22448979591836735,1.0,0.3333333333333333
621,9/25/24, UCLA Bruins,5,2.61,85.49,60.46,54.5,11.11,23.08,0.0,0,11.76,74.38,95.89,91.71,65.63,76.12,81.01,60.0,68.42,18.25,19.74,7.73,5.08080808080808,0.20833333333333334,0.29292929292929293,0.9292929292929293,0.2916666666666667
622,9/22/24, UCLA Bruins,3,1.78,88.82,60.18,50.0,50.0,33.33,100.0,0,63.64,73.89,95.89,94.77,44.44,57.14,73.75,0.0,100.0,17.47,21.16,8.9,5.825688073394495,0.25,0.13761467889908258,0.5688073394495413,0.4166666666666667
623,9/17/24, UCLA Bruins,1,1.78,84.41,65.31,47.86,33.33,14.29,0.0,0,31.25,71.33,95.24,91.34,50.0,66.67,74.68,50.0,82.61,19.65,20.29,4.88,4.9326923076923075,0.07142857142857142,0.15384615384615385,0.8269230769230769,0.2857142857142857
624,9/14/24, UCLA Bruins,1,1.61,75.56,46.53,42.47,0.0,0.0,0.0,100,22.22,53.28,87.27,92.2,41.38,34.09,51.52,0.0,72.0,13.89,21.48,10.44,3.4615384615384617,0.2,0.07692307692307693,0.7211538461538461,0.6
625,9/10/24, UCLA Bruins,0,0.64,87.57,54.06,49.08,50.0,14.29,0.0,0,40.0,75.16,97.92,92.96,55.77,74.29,85.54,0.0,80.0,17.4,20.41,11.71,5.709677419354839,0.0,0.11827956989247312,0.7526881720430108,0.5
626,9/6/24, UCLA Bruins,1,0.78,90.72,73.93,51.88,12.5,20.0,10.0,0,25.93,86.52,96.26,93.48,57.89,83.5,90.0,66.67,93.75,20.52,19.59,4.03,6.375,0.07692307692307693,0.11666666666666667,0.6833333333333333,0.3076923076923077
627,8/30/24, UCLA Bruins,2,0.82,87.71,54.05,52.53,16.67,50.0,0.0,0,50.0,85.71,92.11,89.45,70.0,79.07,74.14,0.0,86.36,20.37,19.6,5.8,5.0,0.2222222222222222,0.16666666666666666,0.75,0.4444444444444444
628,8/26/24, UCLA Bruins,0,0.66,86.33,50.65,46.47,33.33,0.0,50.0,0,46.67,73.65,93.1,94.26,36.11,76.92,73.4,0.0,83.33,18.14,19.62,14.86,6.020833333333333,0.0,0.13541666666666666,0.59375,0.2857142857142857
629,8/23/24, UCLA Bruins,2,1.56,87.46,55.6,51.87,37.5,0.0,0.0,0,21.43,75.76,98.28,90.67,50.0,73.68,76.74,0.0,83.33,19.94,20.2,11.54,5.519230769230769,0.15384615384615385,0.20192307692307693,0.7307692307692307,0.3076923076923077
630,11/12/23, Indiana Hoosiers,1,1.17,71.63,47.92,50.19,33.33,16.67,50.0,0,23.08,53.55,93.33,81.9,43.66,46.03,67.95,25.0,84.85,18.83,22.35,5.92,3.4903846153846154,0.05263157894736842,0.25961538461538464,0.9615384615384616,0.3684210526315789
631,11/9/23, Indiana Hoosiers,4,4.35,78.66,53.85,43.19,50.0,0.0,60.0,0,35.29,62.84,92.06,88.59,50.94,51.67,67.57,0.0,87.1,15.5,21.08,7.58,3.630630630630631,0.25,0.23423423423423423,0.8918918918918919,0.375
632,11/4/23, Indiana Hoosiers,2,1.59,68.42,49.43,48.74,0.0,0.0,0.0,100,20.0,56.25,78.79,85.39,44.44,38.3,64.15,33.33,77.78,12.88,22.13,6.7,2.766990291262136,0.4,0.1262135922330097,1.0097087378640777,0.4
633,10/29/23, Indiana Hoosiers,4,3.59,72.3,40.34,49.06,60.0,33.33,66.67,0,36.36,64.71,97.62,71.59,50.0,54.17,70.49,66.67,89.66,15.94,22.55,7.59,2.6226415094339623,0.2222222222222222,0.2358490566037736,0.9716981132075472,0.5555555555555556
634,10/28/23, Indiana Hoosiers,2,5.43,84.13,61.5,48.15,0.0,35.71,16.67,0,37.04,79.89,96.43,87.25,56.25,85.33,86.92,0.0,100.0,16.01,21.48,6.08,5.623655913978495,0.058823529411764705,0.5591397849462365,0.967741935483871,0.3235294117647059
635,10/25/23, Indiana Hoosiers,0,1.65,80.56,63.52,57.1,0.0,28.57,0.0,0,66.67,73.58,86.89,88.24,65.71,73.42,81.19,75.0,92.11,17.21,21.91,4.97,4.408163265306122,0.0,0.3673469387755102,1.1428571428571428,0.19047619047619047
636,10/21/23, Indiana Hoosiers,2,0.62,71.96,49.31,46.12,25.0,0.0,33.33,0,27.78,57.55,93.94,81.58,52.17,44.83,71.21,0.0,82.35,19.19,23.13,8.17,3.3092783505154637,0.2222222222222222,0.13402061855670103,1.0618556701030928,0.3333333333333333
637,10/15/23, Indiana Hoosiers,2,1.45,67.77,41.44,47.35,0.0,40.0,0.0,100,66.67,54.78,94.87,81.54,47.17,50.0,69.7,100.0,72.73,19.29,23.52,8.94,2.2830188679245285,0.2,0.07547169811320754,0.9056603773584906,0.3
638,10/12/23, Indiana Hoosiers,2,2.51,82.34,58.88,56.67,33.33,28.57,0.0,0,39.13,72.41,92.42,88.82,58.62,68.75,75.0,66.67,86.84,16.98,21.71,8.03,4.2745098039215685,0.125,0.28431372549019607,0.8627450980392157,0.5
639,10/7/23, Indiana Hoosiers,2,2.82,76.05,52.47,54.85,0.0,60.0,25.0,0,9.52,69.18,92.65,76.34,53.03,56.86,68.06,60.0,80.0,20.48,19.78,6.33,3.857142857142857,0.10526315789473684,0.3047619047619048,1.0952380952380953,0.21052631578947367
640,10/4/23, Indiana Hoosiers,1,2.14,77.27,50.83,51.28,40.0,30.0,0.0,0,20.83,67.23,88.46,83.21,59.52,69.05,77.42,0.0,80.77,16.88,20.29,9.54,3.4174757281553396,0.05263157894736842,0.2524271844660194,1.0776699029126213,0.3157894736842105
641,9/27/23, Indiana Hoosiers,0,2.4,83.22,58.87,57.37,60.0,22.22,0.0,0,42.42,73.15,97.01,88.83,50.0,68.6,83.33,66.67,93.55,15.85,24.2,10.32,4.59375,0.0,0.2604166666666667,0.75,0.3157894736842105
642,9/22/23, Indiana Hoosiers,1,2.04,77.85,59.13,45.45,22.22,66.67,0.0,0,31.25,64.74,90.91,89.18,46.88,46.0,70.67,100.0,85.19,18.55,18.81,6.44,4.5588235294117645,0.06666666666666667,0.14705882352941177,1.0294117647058822,0.4
643,9/20/23, Indiana Hoosiers,1,2.3,80.95,52.7,47.39,25.0,12.5,100.0,0,42.11,64.34,97.01,89.12,48.08,59.18,77.27,25.0,85.29,16.74,23.87,11.0,3.8969072164948453,0.058823529411764705,0.4020618556701031,0.8865979381443299,0.23529411764705882
644,9/16/23, Indiana Hoosiers,0,0.71,81.28,66.49,49.78,0.0,40.0,20.0,0,15.0,69.06,82.0,90.0,48.15,58.33,82.89,0.0,70.0,17.32,22.64,4.97,5.053763440860215,0.0,0.21505376344086022,0.989247311827957,0.18181818181818182
645,9/9/23, Indiana Hoosiers,0,0.84,79.28,53.5,52.86,0.0,16.67,0.0,0,26.32,69.93,94.34,86.11,39.53,64.06,83.33,100.0,80.95,18.35,22.0,6.97,4.072916666666667,0.0,0.15625,0.8333333333333334,0.2727272727272727
646,9/5/23, Indiana Hoosiers,1,1.02,84.21,64.1,48.77,0.0,0.0,33.33,0,20.0,71.34,96.1,90.16,54.39,65.63,79.73,33.33,90.32,16.41,21.42,7.85,4.481132075471698,0.1,0.18867924528301888,0.8018867924528302,0.4
647,9/2/23, Indiana Hoosiers,0,1.26,78.64,55.33,51.17,28.57,25.0,0.0,0,33.33,71.03,91.23,82.32,59.65,61.4,71.25,0.0,79.17,19.18,21.52,7.18,3.9615384615384617,0.0,0.18269230769230768,1.0,0.38461538461538464
648,8/30/23, Indiana Hoosiers,2,2.53,80.04,68.61,46.96,25.0,20.0,25.0,0,38.46,73.29,91.18,83.98,57.41,66.67,85.06,0.0,88.57,19.48,22.55,6.48,5.010416666666667,0.06666666666666667,0.4791666666666667,1.1145833333333333,0.26666666666666666
649,8/25/23, Indiana Hoosiers,1,0.95,83.56,62.13,52.61,50.0,33.33,25.0,0,26.67,77.34,97.06,86.18,67.92,75.41,79.01,0.0,80.0,21.16,21.61,7.75,3.686868686868687,0.06666666666666667,0.20202020202020202,1.101010101010101,0.3333333333333333
650,11/11/22, Washington Huskies,0,2.14,75.31,46.97,54.08,14.29,50.0,0.0,0,53.33,66.41,86.49,83.46,60.71,55.17,64.63,0.0,100.0,17.77,23.2,12.52,3.306122448979592,0.0,0.23469387755102042,0.9285714285714286,0.375
651,11/6/22, Washington Huskies,3,1.39,77.78,50.89,49.84,40.0,0.0,50.0,0,25.0,72.73,88.24,81.31,54.9,78.85,77.78,50.0,78.26,17.52,19.55,6.51,3.4864864864864864,0.23076923076923078,0.1891891891891892,1.0360360360360361,0.46153846153846156
652,11/4/22, Washington Huskies,3,2.69,73.24,43.44,45.96,0.0,0.0,0.0,100,37.5,60.17,84.78,83.33,53.85,62.26,70.59,25.0,78.26,14.62,21.26,8.48,2.9029126213592233,0.2,0.22330097087378642,0.9320388349514563,0.4
653,10/31/22, Washington Huskies,3,1.39,65.92,54.25,42.96,25.0,0.0,25.0,100,27.27,53.96,78.57,81.94,50.85,59.02,63.41,0.0,89.74,18.03,21.63,8.03,2.592233009708738,0.375,0.04854368932038835,1.0679611650485437,0.625
654,10/28/22, Washington Huskies,2,2.04,78.77,67.53,45.69,9.09,37.5,0.0,0,43.75,65.75,96.23,88.41,63.33,70.0,78.82,60.0,97.3,19.19,22.08,4.63,4.00990099009901,0.09523809523809523,0.2079207920792079,0.9108910891089109,0.19047619047619047
655,10/22/22, Washington Huskies,1,0.75,74.2,49.91,47.9,66.67,33.33,10.0,0,16.0,61.84,91.84,86.23,57.63,61.64,72.37,66.67,74.07,16.61,21.92,8.46,3.650485436893204,0.14285714285714285,0.11650485436893204,1.087378640776699,0.5714285714285714
656,10/15/22, Washington Huskies,3,3.14,78.81,58.88,55.22,50.0,50.0,28.57,0,35.29,70.7,94.0,84.56,63.04,74.65,77.67,0.0,94.74,15.42,22.02,8.16,3.8316831683168315,0.125,0.297029702970297,0.7227722772277227,0.375
657,10/9/22, Washington Huskies,1,0.97,75.7,57.8,45.2,0.0,28.57,12.5,0,15.38,71.63,92.68,79.59,55.56,69.74,81.08,0.0,73.33,17.88,24.14,10.9,3.768421052631579,0.06666666666666667,0.2,0.9894736842105263,0.13333333333333333
658,10/7/22, Washington Huskies,3,2.15,60.47,47.22,46.56,33.33,20.0,25.0,0,50.0,48.78,83.33,68.49,44.44,43.4,53.33,100.0,75.0,14.51,22.47,4.86,2.5294117647058822,0.21428571428571427,0.18627450980392157,0.9215686274509803,0.5
659,10/3/22, Washington Huskies,1,0.92,76.1,48.18,45.0,14.29,66.67,40.0,0,23.53,64.36,94.29,80.0,56.82,71.7,81.67,0.0,81.25,19.69,20.28,8.44,2.6407766990291264,0.07692307692307693,0.14563106796116504,0.7281553398058253,0.23076923076923078
660,9/30/22, Washington Huskies,2,2.51,76.64,44.45,47.81,40.0,20.0,25.0,100,50.0,72.36,77.59,86.24,58.49,80.0,71.21,0.0,87.5,16.89,18.48,6.41,3.2803738317757007,0.15384615384615385,0.18691588785046728,0.9439252336448598,0.3076923076923077
661,9/25/22, Washington Huskies,4,3.43,87.1,49.72,49.44,25.0,54.55,0.0,0,25.0,80.67,100.0,92.55,53.66,75.41,85.07,100.0,73.08,12.96,21.53,13.46,3.770642201834862,0.2222222222222222,0.25688073394495414,0.6697247706422018,0.5555555555555556
662,9/21/22, Washington Huskies,4,2.4,77.41,56.19,54.7,22.22,22.22,22.22,0,25.0,63.36,87.8,87.59,56.0,62.86,82.93,50.0,74.29,18.08,23.22,8.91,3.3,0.2,0.3090909090909091,0.8909090909090909,0.3
663,9/17/22, Washington Huskies,4,4.23,81.35,59.87,48.0,20.0,60.0,40.0,0,42.86,67.35,98.48,87.88,57.14,58.57,82.35,66.67,85.11,16.06,20.74,5.04,4.29,0.15384615384615385,0.38,0.84,0.38461538461538464
664,9/12/22, Washington Huskies,1,3.05,81.18,65.86,60.31,0.0,33.33,50.0,0,47.62,69.14,94.12,87.8,54.55,69.12,83.75,0.0,88.24,17.77,20.65,5.17,4.524752475247524,0.05263157894736842,0.27722772277227725,1.0594059405940595,0.21052631578947367
665,9/7/22, Washington Huskies,3,4.31,75.36,34.47,47.66,40.0,40.0,60.0,0,11.11,61.32,100.0,84.34,40.0,68.42,68.75,44.44,70.0,15.49,19.83,13.13,2.76,0.13043478260869565,0.33,0.97,0.391304347826087
666,9/3/22, Washington Huskies,4,3.41,71.12,44.02,48.16,28.57,66.67,66.67,0,40.0,61.48,80.85,83.18,48.94,59.42,71.59,50.0,73.53,16.93,22.82,7.32,3.29,0.18181818181818182,0.34,0.96,0.4090909090909091
667,8/30/22, Washington Huskies,2,1.6,71.24,60.26,47.32,40.0,25.0,50.0,0,27.27,62.4,83.72,83.33,60.0,62.5,67.53,0.0,79.31,14.26,22.45,4.68,3.0202020202020203,0.15384615384615385,0.20202020202020202,0.9494949494949495,0.3076923076923077
668,8/26/22, Washington Huskies,3,2.06,77.72,58.98,49.06,37.5,28.57,12.5,0,37.5,68.55,90.91,84.21,53.97,64.52,66.29,50.0,94.74,17.64,20.01,8.92,3.8217821782178216,0.2,0.15841584158415842,0.9504950495049505,0.4
669,11/5/22, Northwestern Wildcats,0,0.74,64.49,40.45,43.75,50.0,50.0,0.0,0,36.36,51.77,100.0,74.03,34.85,44.64,56.96,0.0,78.13,18.6,21.7,6.29,2.5090909090909093,0.0,0.1,1.0727272727272728,0.4444444444444444
670,10/30/22, Northwestern Wildcats,2,1.94,75.12,48.7,44.56,0.0,100.0,0.0,100,9.09,61.54,91.94,81.62,44.23,56.67,59.04,0.0,80.0,15.91,20.67,6.31,4.14,0.2222222222222222,0.13,0.84,0.3333333333333333
671,10/23/22, Northwestern Wildcats,0,1.24,68.09,51.27,46.88,0.0,0.0,100.0,0,22.22,59.24,91.8,72.22,44.16,56.45,63.29,100.0,79.07,21.73,19.6,6.73,3.76,0.0,0.22,1.22,0.16666666666666666
672,10/20/22, Northwestern Wildcats,1,1.2,80.0,60.56,46.84,25.0,25.0,50.0,0,27.78,62.64,94.12,91.49,37.93,64.1,79.52,0.0,77.42,18.56,20.33,4.3,4.5327102803738315,0.1,0.12149532710280374,0.9626168224299065,0.4
673,10/16/22, Northwestern Wildcats,1,1.84,66.67,41.84,55.6,37.5,0.0,33.33,0,40.0,50.0,85.0,82.35,42.37,46.51,53.45,0.0,72.41,19.7,20.18,6.81,2.6470588235294117,0.058823529411764705,0.12745098039215685,1.0196078431372548,0.47058823529411764
674,10/13/22, Northwestern Wildcats,3,2.29,77.17,55.15,49.42,62.5,50.0,0.0,0,33.33,60.95,93.55,87.2,44.26,57.58,72.97,100.0,67.74,19.52,19.55,5.54,4.220183486238532,0.16666666666666666,0.1651376146788991,1.1192660550458715,0.5
675,10/9/22, Northwestern Wildcats,1,1.54,65.77,43.0,47.62,0.0,0.0,0.0,0,26.32,58.04,84.62,69.62,48.33,52.08,48.65,40.0,80.77,16.4,20.76,6.95,3.01010101010101,0.1111111111111111,0.1717171717171717,1.0707070707070707,0.3333333333333333
676,10/2/22, Northwestern Wildcats,2,0.88,72.77,47.37,45.39,50.0,100.0,0.0,0,35.71,59.56,92.68,83.33,57.63,55.56,55.56,25.0,82.35,18.41,19.01,7.54,4.08080808080808,0.2,0.15151515151515152,1.1919191919191918,0.5
677,9/28/22, Northwestern Wildcats,1,0.4,68.07,29.53,50.0,60.0,0.0,0.0,0,11.11,53.54,91.18,76.34,34.78,50.91,56.94,25.0,87.5,22.41,21.51,11.85,2.85,0.14285714285714285,0.07,1.06,0.42857142857142855
678,9/24/22, Northwestern Wildcats,1,0.56,73.96,58.7,46.22,33.33,40.0,0.0,0,12.5,61.9,85.19,82.35,39.08,55.22,64.37,50.0,85.71,20.9,23.14,6.03,3.7685185185185186,0.125,0.12962962962962962,1.0,0.125
679,9/18/22, Northwestern Wildcats,2,1.78,77.12,44.96,53.09,66.67,33.33,0.0,0,20.0,68.67,86.0,83.97,53.06,55.56,69.7,25.0,80.65,19.5,20.66,9.51,3.536363636363636,0.15384615384615385,0.09090909090909091,0.7545454545454545,0.5384615384615384
680,9/13/22, Northwestern Wildcats,2,3.15,76.15,48.29,57.42,33.33,75.0,0.0,0,50.0,73.43,81.16,80.29,40.68,67.86,73.68,37.5,84.85,16.75,21.95,8.28,3.7142857142857144,0.10526315789473684,0.34285714285714286,0.9523809523809523,0.42105263157894735
681,9/10/22, Northwestern Wildcats,0,0.43,66.02,44.54,47.72,66.67,40.0,100.0,0,0.0,51.49,93.75,74.71,40.68,50.0,36.47,0.0,80.0,20.75,21.37,9.6,3.1530612244897958,0.0,0.04081632653061224,1.1020408163265305,0.6666666666666666
682,9/3/22, Northwestern Wildcats,0,0.4,82.33,51.72,47.12,33.33,100.0,0.0,0,75.0,71.81,80.36,92.53,48.28,55.77,69.12,25.0,75.0,19.56,20.76,9.0,4.174757281553398,0.0,0.06796116504854369,1.0388349514563107,0.16666666666666666
683,8/29/22, Northwestern Wildcats,0,0.96,70.94,33.88,47.67,50.0,50.0,33.33,0,20.0,52.8,96.3,85.39,36.17,45.0,61.67,33.33,70.83,19.47,21.25,10.37,2.676767676767677,0.0,0.09090909090909091,0.7676767676767676,0.45454545454545453
684,8/26/22, Northwestern Wildcats,3,2.26,77.97,57.99,52.79,0.0,50.0,0.0,100,40.0,68.15,96.43,81.74,43.33,61.8,69.7,50.0,88.1,15.23,23.29,7.27,3.9913793103448274,0.1875,0.1810344827586207,0.8103448275862069,0.4375
685,11/3/23, Michigan State Spartans,0,0.2,78.33,47.67,45.93,0.0,0.0,20.0,0,33.33,67.28,92.31,89.47,56.0,69.35,69.61,0.0,81.08,22.51,20.81,7.24,3.792079207920792,0.0,0.0891089108910891,0.9900990099009901,0.0
686,10/28/23, Michigan State Spartans,1,1.58,87.65,62.07,46.22,16.67,14.29,33.33,0,40.0,77.4,93.59,92.41,56.1,77.22,81.52,33.33,94.44,17.47,20.99,10.09,5.815533980582524,0.07142857142857142,0.1262135922330097,0.883495145631068,0.2857142857142857
687,10/25/23, Michigan State Spartans,2,4.09,75.83,36.81,48.98,0.0,60.0,0.0,100,50.0,65.28,90.91,87.5,52.78,76.09,65.85,0.0,80.0,17.24,20.06,9.26,3.036697247706422,0.08333333333333333,0.30275229357798167,1.0275229357798166,0.25
